Object ID,APN - Assessor's Parcel Number,Full Address,Agency Owner Name,Agency Type,Use Type,Use Description,Zip Code,Tax Rate Area,Tax Rate City,Agency Class No,Use Code,Use Code 2,Design Type 1,Year Built,Effective Year,Units,Bedrooms,Bathrooms,Square Feet Main,Design Type 2,Year Built 2,Effective Year 2,Units 2,Bedrooms 2,Bathrooms 2,Square Feet Main 2,Design Type 3,Year Built 3,Effective Year 3,Units 3,Bedrooms 3,Bathrooms 3,Square Feet Main 3,Design Type 4,Year Built 4,Effective Year 4,Units 4,Bedrooms 4,Bathrooms 4,Design Type 5,Year Built 5,Effective Year 5,Units 5,Bedrooms 5,Bathrooms 5,Square Feet Main 5,Roll Year,Roll Land Value,Roll Improvement Value,Roll Pers Prop Value,Roll Fixture Value,Roll Home Owners Exemption,Roll Real Estate Exemption,Roll Pers Prop Exemption,Roll Fixture Exemption,Roll Land Base Year,Roll Imp Base Year,Quality Class 1,Quality Class 2,Quality Class 3,Quality Class 4,Quality Class 5,Spatial Change Date,Parcel Create Date,Parcel Type Code,Assessor Map,Assessor IndexMap,Legal Description Line 1,Legal Description Line 2,Legal Description Line 3,Legal Description Line 4,Legal Description Line 5,Legal Description Line Last,Shape,CENTER LON,CENTER X,CENTER Y,Location 1,LAT LON
"1,985",2871-001-904,,L A  City Dept of Water & Power,LADWP,Commercial,Commercial,,16,LOS ANGELES,236920,100V,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1083762212000,19900104,0,2871-001,2871-NDX,TR=28026 POR OF LOTS 25 AND 26,,,,,,34,-118,"6,396,880","1,922,788",,"34.274675, -118.545459"
352,2215-023-901,,L A City S by S,LA City,Government,Government Parcel,,13,LOS ANGELES,236009,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,2215-023,2215-NDX,TRACT NO 18639 LOT   28,,,,,,34,-118,"6,426,660","1,897,535",,"34.205687, -118.446513"
"1,626",2680-001-900,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,16,LOS ANGELES,236920,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,2680-001,2680-NDX,TRACT # 20327 LOT    1,,,,,,34,-118,"6,415,085","1,921,582",,"34.271618, -118.485179"
"3,682",3388-002-272,VAC/COR AVE N/50TH ST E LANCASTER CA 93552,L A City,LA City,Government,Government Parcel,93552,3455,unincorporated,236004,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"69,318",0,0,0,0,0,0,0,"1,979","1,979",,,,,,,0,0,3388-002,3388-NDX,SW 1/4 OF SW 1/4 (EX OF STS) OF,,,,,SEC    3 T   6N R 11W,34,-118,"6,550,062","2,052,829","VAC/COR AVE N/50TH ST E
LANCASTER CA","34.633230, -118.038575"
"8,036",6204-012-273,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,15186,SOUTH GATE,236924,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"98,290",0,0,0,0,0,0,0,"1,978","1,978",,,,,,1299137030000,0,0,6204-012,6204-NDX,*TR=3477*LOT COM AT SE COR OF LOT 262 TH,"N 7¢04'15"" E TO S LINE OF LAND DESC IN","DOC NO 3820, 3-15-55 TO METROPOLITAN",WATER DIST TH W THEREON TO NE LINE OF,LONG BEACH BLVD TH SE THEREON TO BEG*POR,OF LOTS 262 THRU LOT  264,33,-118,"6,495,613","1,805,172",,"33.952515, -118.217802"
"3,795",3388-014-274,VAC/76TH ST E(PVT)/VIC AVE M14 LANCASTER CA 93552,L A City,LA City,Government,Government Parcel,93552,3459,unincorporated,236004,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"4,837",0,0,0,0,0,0,0,"1,978","1,978",,,,,,,0,0,3388-014,3388-NDX,RECORD OF SURVEY AS PER BK 69 PG 45 OF,,,,,R S   W 1/2 OF LOT   25,34,-117,"6,563,617","2,052,808","VAC/76TH ST E(PVT)/VIC AVE M14
LANCASTER CA","34.633178, -117.993516"
"2,947",3048-018-283,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,4652,unincorporated,236924,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"2,279",0,0,0,0,0,0,0,"1,981","1,981",,,,,,,0,0,3048-018,3048-NDX,*THAT POR OF W 1/2 OF LOT 1 IN NE 1/4 OF,SEC 23 T 5N R 11W LYING S OF A LINE,PARALLEL WITH AND DIST N AT R/A 852.5 FT,"FROM A LINE WHICH BEARS S 84¢13'37""W",FROM A PT IN E LINE OF SD NE 1/4 N,THEREON 861.10 FT FROM SE COR THEREOF,34,-117,"6,562,958","2,008,199",,"34.510599, -117.995711"
632,2317-016-900,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,13,LOS ANGELES,236920,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1350484687000,0,0,2317-016,2317-NDX,PROPERTY OF THE LANKERSHIM RANCH LAND,"AND WATER CO LOT COM AT MOST N, NE COR",OF LAND DESC IN O R 40003-55 TO HERMAN,"SCHNAKENBERG TH S 40¢54'14"" E TO W LINE",SEE ASSESSOR MAPBOOK FOR MISSING PORTION,LOT   51,34,-118,"6,442,813","1,896,444",,"34.202874, -118.393077"
"1,831",2813-019-270,,L A  City Dept of Water & Power,LADWP,Irrigated Farm,Desert,,9173,unincorporated,236924,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"26,990",0,0,0,0,0,0,0,"1,980","1,980",,,,,,,0,0,2813-019,2813-NDX,"*THAT POR OF LAND DESC IN DOC NO 981971,",79-9-4 OF NE 1/4 OF,,,,SEC   30 T   5N R 14W,34,-118,"6,446,262","2,001,482",,"34.491538, -118.382996"
"1,970",2849-002-272,,L A  City Dept of Water & Power,LADWP,Industrial,Industrial,,913,SANTA CLARITA,236924,300V,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"70,779",0,0,0,0,0,0,0,"1,978","1,978",,,,,,1347034033000,0,0,2849-002,2849-NDX,LICENSED SURVEYOR'S MAP AS PER BK 27,PG 40 OF L S LOT COM AT INTERSECTION OF,NE LINE OF LOT 1 WITH A LINE PARALLEL,WITH AND DIST SW AT R/A 25 FT FROM A,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,PART OF LOT    1,34,-118,"6,409,744","1,977,849",,"34.426157, -118.503793"
916,2404-018-901,,L A City S by S,LA City,Government,Government Parcel,,13,LOS ANGELES,236009,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,2404-018,2404-NDX,TRACT NO 16048 LOT  310,,,,,,34,-118,"6,454,135","1,902,654",,"34.220056, -118.355704"
"3,208",3077-013-284,,L A City,LA City,Residential,Single,,4546,unincorporated,236004,010V,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"7,278",0,0,0,0,0,0,0,"1,978","1,978",,,,,,,0,0,3077-013,3077-NDX,RECORD OF SURVEY AS PER BK 75 PGS 14-15,OF R S   (EX OF ST),,,,LOT    5,34,-117,"6,571,022","2,048,303",,"34.620794, -117.968901"
"2,965",3048-031-270,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,4557,unincorporated,236924,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,489,0,0,0,0,0,0,0,"1,979","1,979",,,,,,,0,0,3048-031,3048-NDX,"*LAND DESC IN DOC 1346802,781205",*(EX OF ST)*POR OF LOT 4 IN,,,,SEC   20 T   5N R 11W,34,-118,"6,546,789","2,005,308",,"34.502646, -118.049380"
"2,695",3028-012-273,,L A City,LA City,Government,Government Parcel,,4692,unincorporated,236004,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"77,836",0,0,0,0,0,0,0,"1,978","1,978",,,,,,,0,0,3028-012,3028-NDX,W 1/2 OF SE 1/4 OF,,,,,SEC   18 T   6N R 10W,34,-117,"6,568,860","2,042,759",,"34.605563, -117.976093"
"7,280",5546-007-900,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,200,LOS ANGELES,236920,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,5546-007,5546-NDX,HOLLYWOOD W 168 FT OF E 173 FT OF,,,,,LOT   15 BLK   14,34,-118,"6,461,784","1,859,243",,"34.100839, -118.329931"
"1,764",2770-013-900,,L A City,LA City,Government,Government Parcel,,16,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,2770-013,2770-NDX,TRACT # 23969 LOT    1,,,,,,34,-118,"6,398,022","1,906,879",,"34.230975, -118.541394"
"10,237",5269-012-900,,L A  City Dept of Water & Power,LADWP,Residential,Single,,6330,MONTEBELLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.017232, -118.097528"
"5,866",5047-014-902,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,67,LOS ANGELES,236920,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,5047-014,5047-NDX,RANCHO CIENEGA O'PASO DE LA TIJERA LOT,EX OF WALK COM AT SE COR OF LOT 100,TRACT NO 13265 TH N ON E LINE OF SD TR,TO NW COR OF LOT 101 SD TR TH N 2¢34',SEE ASSESSOR MAPBOOK FOR MISSING PORTION,TO BEG,34,-118,"6,450,776","1,831,310",,"34.023979, -118.365958"
"6,738",5307-023-912,,L A City,LA City,Residential,Single,,4,LOS ANGELES,236000,010V,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1266319377000,20091201,0,5307-023,5307-NDX,TR=35022 LOT 12,,,,,,34,-118,"6,509,344","1,858,016",,"34.097795, -118.172824"
"2,173",3025-001-290,,L A City,LA City,Government,Government Parcel,,7048,unincorporated,236004,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"10,064",0,0,0,0,0,0,0,"1,982","1,982",,,,,,,0,0,3025-001,3025-NDX,*N 207.88 FT OF S 1039.4 FT OF E 531.7,FT OF W 1860.95 FT OF SW 1/4 OF,,,,SEC    9 T   6N R 11W,34,-118,"6,545,621","2,047,764",,"34.619307, -118.053332"
"3,450",3244-026-270,,L A  City Dept of Water & Power,LADWP,Irrigated Farm,Desert,,8720,unincorporated,236924,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"175,195",0,0,0,0,0,0,0,"1,978","1,978",,,,,,,0,0,3244-026,3244-NDX,S 1/2 OF W 1/2 OF NE 1/4 AND S 1/2 OF,E 1/2 OF NW 1/4 AND W 1/2 OF SE 1/4 AND,E 1/2 OF SW 1/4 OF,,,SEC   26 T   5N R 16W,34,-118,"6,402,260","2,000,083",,"34.487145, -118.528998"
"5,888",5050-006-903,,L A City,LA City,Government,Government Parcel,,67,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1361982524000,0,0,5050-006,5050-NDX,TRACT NO 1675 LOT   29,,,,,,34,-118,"6,458,532","1,834,853",,"34.033789, -118.340401"
"2,087",3022-031-289,,L A City,LA City,Government,Government Parcel,,7048,unincorporated,236004,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"15,459",0,0,0,0,0,0,0,"1,981","1,981",,,,,,,0,0,3022-031,3022-NDX,*SE 1/4 OF SW 1/4 OF NE 1/4 OF SW 1/4 OF,,,,,SEC   17 T   6N R 11W,34,-118,"6,540,515","2,043,019",,"34.606259, -118.070292"
"5,274",4371-009-900,,L A City S by S,LA City,Government,Government Parcel,,67,LOS ANGELES,236009,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4371-009,4371-NDX,TRACT NO 1033 LOTS 113 AND,,,,,LOT  114 BLK  163,34,-118,"6,427,378","1,858,694",,"34.098966, -118.443573"
"2,597",3025-056-282,,L A City,LA City,Government,Government Parcel,,7048,unincorporated,236004,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"6,648",0,0,0,0,0,0,0,"1,978","1,978",,,,,,,0,0,3025-056,3025-NDX,S 1/2 OF NE 1/4 OF NE 1/4 OF SW 1/4 OF,,,,,SW 1/4 OF SEC   16 T   6N R 11W,34,-118,"6,545,203","2,042,576",,"34.605050, -118.054710"
"5,507",4380-017-904,,L A City S by S,LA City,Government,Government Parcel,,67,LOS ANGELES,236009,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4380-017,4380-NDX,TRACT NO 1033 LOT   18 BLK  146,,,,,,34,-118,"6,425,613","1,861,432",,"34.106470, -118.449443"
"2,758",3028-020-293,,L A City,LA City,Government,Government Parcel,,4546,unincorporated,236004,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"2,486",0,0,0,0,0,0,0,"1,986","1,986",,,,,,,0,0,3028-020,3028-NDX,TR=27222 LOT   47,,,,,,34,-117,"6,571,696","2,040,639",,"34.599734, -117.966671"
459,2249-017-900,,L A City S by S,LA City,Government,Government Parcel,,13,LOS ANGELES,236009,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,2249-017,2249-NDX,TRACT # 15361 LOT   10,,,,,,34,-118,"6,424,389","1,883,360",,"34.166709, -118.453812"
"1,204",2552-006-900,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,13,LOS ANGELES,236920,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,2552-006,2552-NDX,LOT COM AT SE COR OF LOT 5 IN SEC 12,"T 2N R 14W TH S 89¢33'30"" W 570 FT WITH",A UNIFORM DEPTH OF 300 FT N PART OF,,,LOT 5 IN SEC   12 T   2N R 14W,34,-118,"6,472,108","1,921,507",,"34.272020, -118.296435"
"3,316",3089-003-276,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,4661,unincorporated,236924,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"1,003",0,0,0,0,0,0,0,"1,986","1,986",,,,,,,0,0,3089-003,3089-NDX,"LAND DESC IN DOC 0230896,850301*POR OF",,,,,NW 1/4 OF NE 1/4 OF SEC 22 T 5N R 8W,34,-117,"6,651,236","2,008,848",,"34.512020, -117.702670"
"3,296",3083-005-276,,L A  City Dept of Water & Power,LADWP,Irrigated Farm,Desert,,4666,unincorporated,236924,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"4,228",0,0,0,0,0,0,0,"1,975","1,975",,,,,,,19880728,0,3083-005,3083-NDX,SW 1/4 OF SE 1/4 OF SE 1/4 OF NW 1/4 OF,,,,,SEC 24 T5N R9W,34,-117,"6,629,267","2,006,732",,"34.506362, -117.775612"
"6,373",5169-029-272,,L A  City Dept of Water & Power,LADWP,Industrial,Industrial,,10786,VERNON,236924,300V,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"8,343",0,0,0,0,0,0,0,"1,978","1,978",,,,,,,0,0,5169-029,5169-NDX,LOT COM AT INTERSECTION OF S LINE OF,LOT 2 TR NO 3257 WITH NE LINE OF LAND,"DESC IN DOC 1361, 11-2-6/ TO L A CITY",DEPT OF WATER AND POWER TH SE ON SD NE,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,E SEPULVEDA ET UX TO L A SAVINGS BANK,34,-118,"6,494,383","1,827,817",,"34.014730, -118.222022"
"1,544",2647-025-902,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,13,LOS ANGELES,236920,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,2647-025,2647-NDX,THE MACLAY RANCHO LOT COM AT MOST S COR,OF LOT 42 TR # 16367 TH NW TO MOST W COR,OF LOT 41 SD TR TH SW ON SE LINE OF,MERCER ST TO NE LINE OF CANTERBURY AVE,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,LOT      BLK  343,34,-118,"6,426,696","1,914,003",,"34.250941, -118.446639"
"7,793",6053-013-902,,L A City,LA City,Government,Government Parcel,,8835,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,19940302,0,6053-013,6053-NDX,TR=9191 EX OF ST LOT 16,,,,,,33,-118,"6,477,374","1,803,320",,"33.947301, -118.277925"
"3,705",3388-004-290,VAC/LITTLE RK CRK WH/VIC AVE M6 LANCASTER CA 93552,L A City,LA City,Government,Government Parcel,93552,3455,unincorporated,236004,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"3,017",0,0,0,0,0,0,0,"1,978","1,978",,,,,,,0,0,3388-004,3388-NDX,"LAND DES IN DOC NO 559, 75-2-10   THAT",PART OF LOT 1 IN S 1/2 OF SE 1/4 OF NW,1/4 OF SE 1/4 OF NE 1/4 OF,,,SEC    2 T   6N R 11W,34,-118,"6,559,246","2,055,526","VAC/LITTLE RK CRK WH/VIC AVE M6
LANCASTER CA","34.640645, -118.008045"
"2,058",3022-014-277,VAC/VIC 17TH STE//PALMDALE AIRPO PALMDALE CA 93550,L A City,LA City,Government,Government Parcel,93550,7040,unincorporated,236004,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"6,062",0,0,0,0,0,0,0,"1,978","1,978",,,,,,,0,0,3022-014,3022-NDX,"LAND DES IN DOC 1474, 74-11-26 TRACT",NO 7672   S 169.01 FT OF W 309.66 FT,,,,OF LOT   19,34,-118,"6,531,489","2,037,594","VAC/VIC 17TH STE//PALMDALE AIRPO
PALMDALE CA","34.591332, -118.100270"
"9,555",7448-035-921,,L A City,LA City,Government,Government Parcel,,14,LOS ANGELES,236000,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,7448-035,7448-NDX,TR=2817 LOT   43,,,,,,33,-118,"6,475,491","1,731,878",,"33.750978, -118.283468"
"5,684",4492-031-904,,L A City,LA City,Residential,Single,,67,LOS ANGELES,236000,010V,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,20010102,0,4492-031,4492-NDX,O M 4-7-14 FOR DESC SEE ASSESSORS MAPS,,,,,POR OF LOT 37 DIV 1 REG 36,34,-118,"6,407,847","1,855,220",,"34.089167, -118.508026"
"1,914",2836-020-290,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,301,SANTA CLARITA,236924,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"1,364",0,0,0,0,0,0,0,"1,984","1,984",,,,,,,0,0,2836-020,2836-NDX,"FOR LEGAL DESC SEE DOC 0948259,830816",,,,,,34,-118,"6,414,911","1,966,863",,"34.396039, -118.486482"
"2,883",3047-001-275,,L A  City Dept of Water & Power,LADWP,Residential,Single,,4664,unincorporated,236924,010V,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,314,0,0,0,0,0,0,0,"1,980","1,980",,,,,,,0,0,3047-001,3047-NDX,"*LAND DESC IN DOC 1235693,791102*(EX OF",ST)*POR OF E 1/2 OF NE 1/4 OF NW 1/4 OF,,,,SEC   21 T   5N R 10W,34,-117,"6,581,817","2,009,290",,"34.513580, -117.933107"
145,2123-030-901,,L A City S by S,LA City,Government,Government Parcel,,16,LOS ANGELES,236009,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,2123-030,2123-NDX,TRACT NO 13989 EX OF STS,,,,,LOT  140,34,-118,"6,404,734","1,889,377",,"34.182982, -118.518890"
"5,294",4371-032-903,,L A City S by S,LA City,Government,Government Parcel,,67,LOS ANGELES,236009,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4371-032,4371-NDX,TRACT NO 1033 LOT   52 BLK    7,,,,,,34,-118,"6,428,004","1,858,459",,"34.098329, -118.441500"
"2,217",3025-007-293,,L A City,LA City,Government,Government Parcel,,7041,unincorporated,236004,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"34,035",0,0,0,0,0,0,0,"1,978","1,978",,,,,,,0,0,3025-007,3025-NDX,TRACT NO 8597 LOT   27,,,,,,34,-117,"6,561,782","2,049,712",,"34.624670, -117.999614"
"3,733",3388-009-272,VAC/73RD ST E(PVT ST)/VIC AVE M6 LANCASTER CA 93552,L A City,LA City,Government,Government Parcel,93552,3443,unincorporated,236004,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"9,085",0,0,0,0,0,0,0,"1,978","1,978",,,,,,,0,0,3388-009,3388-NDX,"LAND DES IN DOC NO 2677, 74-3-11",RECORD OF SURVEY AS PER BK 75 PG 47 OF,,,,R S LOT   10,34,-117,"6,562,270","2,053,925","VAC/73RD ST E(PVT ST)/VIC AVE M6
LANCASTER CA","34.636247, -117.997994"
"5,728",5009-005-274,,L A  City Dept of Water & Power,LADWP,Miscellaneous,Petroleum & Gas,,4610,unincorporated,236924,830V,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"12,120",0,0,0,0,0,0,0,"1,978","1,978",,,,,,,0,0,5009-005,5009-NDX,TRACT NO 7937   NE 35 FT (MEASURED AT,R/A TO NE LINE) OF THAT PART E OF,,,,FAIRFAX AVE OF LOT    1,33,-118,"6,451,485","1,821,356",,"33.996633, -118.363498"
"6,758",5309-008-910,,L A City,LA City,Government,Government Parcel,,4,LOS ANGELES,236000,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,5309-008,5309-NDX,*TR=21222 LOT   25,,,,,,34,-118,"6,510,896","1,858,127",,"34.098106, -118.167700"
"1,309",2571-018-900,,L A City S by S,LA City,Government,Government Parcel,,13,LOS ANGELES,236009,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1143716643000,0,0,2571-018,2571-NDX,TRACT NO 18967 NW 193.03 FT OF,,,,,LOT   88,34,-118,"6,480,132","1,914,135",,"34.251824, -118.269810"
246,2167-002-900,,L A City,LA City,Government,Government Parcel,,37,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,2167-002,2167-NDX,TRACT # 6170 LOTS 2308 AND,,,,,LOT 2309,34,-118,"6,381,034","1,883,727",,"34.167093, -118.597141"
"3,001",3057-008-280,,L A  City Dept of Water & Power,LADWP,Irrigated Farm,Desert,,8940,unincorporated,236924,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"1,026",0,0,0,0,0,0,0,"1,983","1,983",,,,,,,0,0,3057-008,3057-NDX,*LOT COM AT INTERSECTION OF W LINE OF,NW 1/4 OF NW 1/4 OF SEC 22 T 5N R 12W,WITH A LINE PARALLEL WITH AND DIST SW AT,R/A 485 FT FROM NE LINE OF LAND DESC IN,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,SEC   22 T   5N R 12W,34,-118,"6,521,943","2,007,325",,"34.508126, -118.131856"
"8,887",7428-007-903,,L A City,LA City,Government,Government Parcel,,14,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1416832554000,19950113,2,7428-007,7428-NDX,"TR=7204 LAND DESC IN DOC 0062838,950113",,,,,PAR 2 UND 1/2 INT IN POR OF LOT 2,33,-118,"6,489,507","1,744,673",,"33.786236, -118.237465"
"7,541",5593-018-906,,L A City,LA City,Government,Government Parcel,,13,LOS ANGELES,236000,8814,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1111495431000,0,0,5593-018,5593-NDX,LOT COM AT INTERSECTION OF W LINE OF,LAND DESC IN O R 4324-320 WITH W PRO-,LONGATION OF N LINE OF LOT 16 RIVER-,DALE TR TH S ON SD W LINE 878.21 FT TH,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,1N R 13W RANCHO LOS FELIS,34,-118,"6,478,667","1,872,834",,"34.138325, -118.274288"
564,2305-004-900,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,13,LOS ANGELES,236920,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,2305-004,2305-NDX,TRACT NO 1212   LOT COM AT MOST N COR,"OF LOT 21 TR NO 17770 TH S 50¢22'05"" E","4.87 FT TH S 40¢48'40"" E 63.06 FT TH","N 77¢29'32"" E TO W LINE OF HOLLYWOOD",SEE ASSESSOR MAPBOOK FOR MISSING PORTION,LOT    7,34,-118,"6,437,631","1,902,509",,"34.219483, -118.410296"
"5,068",4243-023-903,,L A City,LA City,Government,Government Parcel,,67,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1417773857000,0,0,4243-023,4243-NDX,"TRACT # 5109 LOTS 378,379,380,381 AND",,,,,LOT  382,34,-118,"6,421,497","1,824,355",,"34.004537, -118.462477"
"8,710",7417-018-913,,L A City,LA City,Industrial,Open Storage,,400,LOS ANGELES,236000,3900,39,3900,1948,1948,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,SX,,,,,,19991208,0,7417-018,7417-NDX,WILMINGTON RANGE 3 LOT 6 BLK 5,,,,,,33,-118,"6,479,163","1,739,500",,"33.771949, -118.271456"
"2,446",3025-045-275,,L A City,LA City,Government,Government Parcel,,7048,unincorporated,236004,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"41,919",0,0,0,0,0,0,0,"1,978","1,978",,,,,,,0,0,3025-045,3025-NDX,*NE 1/4 OF NW 1/4 OF NW 1/4*(EX OF ST),*AND NE 1/4 OF NW 1/4*(EX OF ST)*OF,,,,SEC   13 T   6N R 11W,34,-117,"6,561,920","2,046,051",,"34.614610, -117.999156"
"8,334",7061-008-273,,L A  City Dept of Water & Power,LADWP,Residential,Single,,5442,LAKEWOOD,236924,010V,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"4,837",0,0,0,0,0,0,0,"1,978","1,978",,,,,,1346314254000,0,2,7061-008,7061-NDX,TRACT NO 9265   T/L EASE (PER,O R 14788-1) EXTENDING FROM NW LINE OF,ARBOR RD TO A LINE WHICH BEARS N,"0¢11'40"" E FROM A PT N 50¢32'51"" W",1085.36 FT FROM MOST S COR OF LOT 5,PART OF LOT    5,33,-118,"6,530,790","1,765,651",,"33.844070, -118.101679"
